Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-07-01,0.6514006533680189,0.6652178764343262,0.6514006533680189,0.6652178764343262,29958400,0.0,0.0
1994-07-05,0.6869311641224752,0.6908792853355408,0.681009223262365,0.6908792853355408,10691200,0.0,0.0
1994-07-06,0.6908791909085363,0.7145664691925049,0.6908791909085363,0.7145664691925049,7408000,0.0,0.0
1994-07-07,0.7125923405360705,0.7244362235069275,0.7106185206806034,0.7244362235069275,9747200,0.0,0.0
1994-07-08,0.7224624979999887,0.7303582603720155,0.7165405557411961,0.7283839583396912,4467200,0.0,0.0
1994-07-11,0.7244360222091268,0.7500971189568756,0.7244360222091268,0.746149480342865,5910400,0.0,0.0
1994-07-12,0.7500972485451468,0.781680290589153,0.7500972485451468,0.7718107104301453,16467200,0.0,0.0
1994-07-13,0.7718107884501777,0.779706549759338,0.7658888469885511,0.7777327299118042,10678400,0.0,0.0
1994-07-14,0.7619412714227787,0.7718108534101528,0.756019329462728,0.7599669694900513,11481600,0.0,0.0
1994-07-15,0.740227746838966,0.7481235081867976,0.740227746838966,0.742201566696167,7609600,0.0,0.0
1994-07-18,0.746149905657683,0.7619414329528809,0.7441756033064073,0.7619414329528809,3657600,0.0,0.0
1994-07-19,0.7560190587967848,0.7579928781037901,0.746149480342865,0.746149480342865,3107200,0.0,0.0
1994-07-20,0.7461496883295966,0.7461496883295966,0.7362796252055365,0.742201566696167,3747200,0.0,0.0
1994-07-21,0.7481235145110317,0.7540454560517231,0.7481235145110317,0.7500973343849182,2243200,0.0,0.0
1994-07-22,0.7500972934398532,0.7560192346572876,0.7481234736737102,0.7560192346572876,1459200,0.0,0.0
1994-07-25,0.7579930544234306,0.7579930544234306,0.7520711132059963,0.7560192346572876,1536000,0.0,0.0
1994-07-26,0.7658887505531311,0.7718106912691077,0.761941111355123,0.7658887505531311,1043200,0.0,0.0
1994-07-27,0.777732508047679,0.777732508047679,0.7698367489909457,0.7757582068443298,1756800,0.0,0.0
1994-07-28,0.7658887623708543,0.7698368835487468,0.763914942741394,0.763914942741394,1113600,0.0,0.0
1994-07-29,0.7658886285031351,0.777732508047679,0.7658886285031351,0.7757582068443298,5459200,0.0,0.0
1994-08-01,0.779706378624777,0.7895759576152376,0.779706378624777,0.7856283187866211,2585600,0.0,0.0
1994-08-02,0.7876023110684983,0.7876023110684983,0.7777327299118042,0.7777327299118042,1216000,0.0,0.0
1994-08-03,0.7797065731382257,0.7836542129516602,0.7797065731382257,0.7836542129516602,966400,0.0,0.0
1994-08-04,0.7856285813376398,0.7856285813376398,0.7737846970558167,0.7737846970558167,729600,0.0,0.0
1994-08-05,0.7757585171297603,0.7757585171297603,0.771810876981873,0.7737846970558167,1132800,0.0,0.0
1994-08-08,0.7698369026184082,0.7698369026184082,0.7658887813427167,0.7698369026184082,3744000,0.0,0.0
1994-08-09,0.7619414329528809,0.7658890738170964,0.7619414329528809,0.7619414329528809,1046400,0.0,0.0
1994-08-10,0.7540454148911446,0.7579930544234306,0.7520711132059963,0.7560192346572876,5481600,0.0,0.0
1994-08-11,0.7520712075163388,0.7639150914364403,0.7461497474753539,0.7599669694900513,4217600,0.0,0.0
1994-08-12,0.7500972629062143,0.7540453841967925,0.748123443220418,0.7520710825920105,3827200,0.0,0.0
1994-08-15,0.7540455094490663,0.7639150914364403,0.7520712075163388,0.7599669694900513,1936000,0.0,0.0
1994-08-16,0.7579930544234306,0.7579930544234306,0.7500972934398532,0.7560192346572876,2086400,0.0,0.0
1994-08-17,0.7560190501619404,0.7757582068443298,0.7540452308774789,0.7757582068443298,7676800,0.0,0.0
1994-08-18,0.7876023418107255,0.8191853882801375,0.7876023418107255,0.8172115683555603,2934400,0.0,0.0
1994-08-19,0.8211592371938148,0.8448465228820978,0.8211592371938148,0.8310288190841675,3017600,0.0,0.0
1994-08-22,0.8211590838507847,0.827081024646759,0.8172114445994492,0.827081024646759,2537600,0.0,0.0
1994-08-23,0.8191853114469008,0.8349768332004844,0.8191853114469008,0.8290548920631409,7078400,0.0,0.0
1994-08-24,0.8310286638980946,0.8310286638980946,0.819185264225117,0.827081024646759,6969600,0.0,0.0
1994-08-25,0.834976839996379,0.8487945421229769,0.8330030202408657,0.8369506597518921,25561600,0.0,0.0
1994-08-26,0.8408987451262783,0.8408987451262783,0.8310286829339104,0.8330029845237732,9750400,0.0,0.0
1994-08-29,0.8369506119783569,0.8408987331830254,0.8349767923355103,0.8349767923355103,7254400,0.0,0.0
1994-08-30,0.8349767994664674,0.8428725600242615,0.8310286782280807,0.8428725600242615,5516800,0.0,0.0
1994-08-31,0.856690353477725,0.8744556961607873,0.856690353477725,0.8645861148834229,5196800,0.0,0.0
1994-09-01,0.8685336709022522,0.8744556118654229,0.8665598512208569,0.8685336709022522,3020800,0.0,0.0
1994-09-02,0.8724819299953893,0.8764295699817226,0.8685338080899954,0.8744557499885559,2374400,0.0,0.0
1994-09-06,0.8764294195964123,0.8764294195964123,0.866559839405026,0.8705074787139893,1449600,0.0,0.0
1994-09-07,0.8724817802874489,0.8744555999419307,0.8685336590595076,0.8705074787139893,2502400,0.0,0.0
1994-09-08,0.8744555310312412,0.880377471446991,0.8724817115323047,0.880377471446991,2544000,0.0,0.0
1994-09-09,0.8961689675889082,0.9020904259292024,0.8843250870704651,0.8843250870704651,4652800,0.0,0.0
1994-09-12,0.8902471092479058,0.909986269369754,0.8882732896195153,0.9080124497413635,1987200,0.0,0.0
1994-09-13,0.9119605802812109,0.9119605802812109,0.8843251775240946,0.888273298740387,4115200,0.0,0.0
1994-09-14,0.8803775736806344,0.8922209739685059,0.8764294523053465,0.8922209739685059,5920000,0.0,0.0
1994-09-15,0.8922210456481331,0.8922210456481331,0.8784033426030272,0.8902472257614136,9040000,0.0,0.0
1994-09-16,0.8922209739685059,0.8961690953437937,0.888273334512214,0.8922209739685059,2368000,0.0,0.0
1994-09-19,0.8882734058746942,0.8941948655348525,0.8843252841822203,0.8902472257614136,2489600,0.0,0.0
1994-09-20,0.872481504074931,0.872481504074931,0.8665595650672913,0.8665595650672913,8118400,0.0,0.0
1994-09-21,0.8705072031265008,0.8764291421341405,0.8665595650672913,0.8665595650672913,3811200,0.0,0.0
1994-09-22,0.8645860315394616,0.8724817921840275,0.8626117299390816,0.8685336709022522,8080000,0.0,0.0
1994-09-23,0.8764295227163077,0.8961691673406068,0.8764295227163077,0.8902472257614136,2902400,0.0,0.0
1994-09-26,0.8902471542403599,0.8961690953437937,0.8843252131369261,0.8922209739685059,4326400,0.0,0.0
1994-09-27,0.8922210341723439,0.9119606785427508,0.8922210341723439,0.9099863767623901,6921600,0.0,0.0
1994-09-28,0.9238038891949923,0.9257777086494374,0.9198562502861023,0.9198562502861023,6486400,0.0,0.0
1994-09-29,0.9218300943118443,0.9277520347519573,0.9198562748047873,0.9257777333259583,2304000,0.0,0.0
1994-09-30,0.9218299870275913,0.9316995653331789,0.9218299870275913,0.9238038063049316,2812800,0.0,0.0
